Unique_id,Site,Year,TimePeriod,dN15,Percent_N,Percent_C,C_to_N_ratio,Phosphate,Silicate,Nitrite_plus_Nitrate,Ammonia,Date,Time,Latitude,Longitude,Distance_to_crest,Distance_to_shore,Distance_to_pass,Distance_to_deep_lagoon_water,Distance_to_population_center,Population_center,Island_shore,Habitat,Lagoon,Microbial_PCoA_Axis1,Microbial_Species_Richness,Microbial_Evenness,Ultra.Violet.Humic.like,Tyrosine.like,Visible.Humic.like,Marine.Humic.like,Tryptophan.like,Lignin.like,M.C,HIX,BIX,FI
id_1114,93,2022,2022-April,NA,0.600877296,27.1660808,45.21,0.07,0.68,0.4,2.54,4/7/2022,13:40:00,-17.5463777,-149.8911702,970.47,75.3,1581.11,586.73,5717.97,Vai'anae/Atiha,SW,Fringing reef,Haapiti,,,,0.008973321497,0.02943871937,0.007457427771,0.01209949839,0.02616146019,0.001443272258,0.6163418954,0.6224421212,0.6778155427,1.947369178
id_1115,94,2022,2022-April,NA,0.430368522,31.38940167,72.94,0.1,0.59,0.66,1.89,4/7/2022,13:05:00,-17.54780925,-149.8949618,571.79,438.88,1540.19,847.09,5892.22,Vai'anae/Atiha,SW,Mid lagoon,Haapiti,,,,0.007201714222,0.02728001983,0.005303250205,0.01078196182,0.02568028998,0,0.4918631963,0.4271894949,0.7245171973,2.155249432
id_1116,95,2022,2022-April,NA,0.539319836,30.41328098,56.39,0.18,0.61,0.6,1.7,4/7/2022,14:48:00,-17.54493568,-149.9022286,184.55,606.85,776.39,716.48,6683.84,Vai'anae/Atiha,SW,Reef crest,Haapiti,,,,0.00521015397,0.03800112366,0.003551155792,0.009194782143,0.02377993587,0.0007772780853,0.3862142395,0.3034383429,0.7229146132,2.164986899
id_1117,96,2022,2022-April,NA,0.616910102,25.65374331,41.58,0.14,1.15,0.61,1.71,4/8/2022,11:54:00,-17.53815631,-149.9044886,587.76,170.14,500.15,113.09,7360.28,Vai'anae/Atiha,SW,Fringing reef,Haapiti,,,,0.01316102059,0.0356144453,0.01114307099,0.01639385257,0.03255669277,0.0009079960649,0.679710333,0.9171445094,0.7603360972,2.069272948
id_1118,96,2022,2022-April,NA,0.616910102,25.65374331,41.58,0.14,1.15,0.61,1.71,4/8/2022,11:54:00,-17.53815631,-149.9044886,587.76,170.14,500.15,113.09,7360.28,Vai'anae/Atiha,SW,Fringing reef,Haapiti,,,,0.01316102059,0.0356144453,0.01114307099,0.01639385257,0.03255669277,0.0009079960649,0.679710333,0.9171445094,0.7603360972,2.069272948
id_1119,98,2022,2022-April,NA,0.56350457,26.50692311,47.04,0.12,0.48,0.38,1.57,4/7/2022,15:30:00,-17.54181552,-149.8985127,707.67,99.12,1039.13,785.64,6621.96,Vai'anae/Atiha,SW,Fringing reef,Haapiti,,,,0.007807287189,0.02787946007,0.005501906194,0.01003477359,0.01787084833,0,0.5482840391,0.5692836004,0.7192588473,2.1037449
id_1120,99,2022,2022-April,NA,0.68527845,26.61790462,38.84,0.13,0.91,0.29,1.54,4/9/2022,10:40:00,-17.53222134,-149.9058889,1022.16,116.47,909.66,740.92,7979.92,Vai'anae/Atiha,SW,Fringing reef,Hauru,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
id_1121,99,2022,2022-April,NA,0.68527845,26.61790462,38.84,0.13,0.91,0.29,1.54,4/9/2022,10:40:00,-17.53222134,-149.9058889,1022.16,116.47,909.66,740.92,7979.92,Vai'anae/Atiha,SW,Fringing reef,Hauru,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
id_1122,100,2022,2022-April,NA,0.525478687,26.15410208,49.77,0.14,0.67,0.25,0.63,4/8/2022,12:39:00,-17.53432151,-149.9101318,541.16,590.83,616.13,605.45,8090.64,Vai'anae/Atiha,SW,Mid lagoon,Hauru,,,,0.006196549311,0.03111706128,0.004508779197,0.008389864179,0.02821274349,0,0.537407889,0.3038272317,0.9648685422,2.169295051
id_1123,101,2022,2022-April,NA,0.586564358,28.28821387,48.23,0.13,0.51,0.17,1.14,4/8/2022,13:17:00,-17.53755852,-149.9121106,150.28,894.05,363.32,495.33,8013.48,Vai'anae/Atiha,SW,Reef crest,Hauru,,,,0.008707099178,0.0297892285,0.005629280079,0.01717252493,0.02549328139,0,0.3278073609,0.6277658415,0.6919596713,2.75405325
id_1124,102,2022,2022-April,NA,0.534252993,29.58702595,55.38,0.15,0.66,0.37,1.31,4/9/2022,11:50:00,-17.5292844,-149.9181631,189.13,930.36,1474.65,1340.31,8024.01,Papeto'ai,SW,Reef crest,Hauru,,,,0.005663740665,0.01895672283,0.005354036471,0.007257270447,0.01680691571,0.0005917152078,0.7377479605,1.005818658,1.027844544,1.775517725
id_1125,103,2022,2022-April,NA,0.628037837,26.84529714,42.74,0.17,0.69,0.46,1.63,4/9/2022,11:18:00,-17.52734936,-149.9140272,650.85,461.14,1474.08,1052.22,7807.65,Papeto'ai,SW,Mid lagoon,Hauru,,,,0.02061067066,0.03078322143,0.01892794728,0.02699130066,0.06654521206,0.01595182748,0.7012610293,0.8823614144,1.040654044,2.145012807
id_1126,104,2022,2022-April,NA,0.607598843,28.3469204,46.65,0.09,0.85,0.75,1.55,4/9/2022,12:36:00,-17.52568094,-149.9107429,1045.09,93.08,1571.45,921.86,7695.22,Papeto'ai,SW,Fringing reef,Hauru,,,,0.01428699252,0.01632202556,0.01347507035,0.01775255373,0.01589282181,0.00569877015,0.7590496867,1.949907427,0.857660578,1.792920844
id_1127,105,2022,2022-April,NA,0.585623815,29.36637191,50.15,0.16,0.68,0.61,1.39,4/9/2022,14:32:00,-17.52007479,-149.9206248,239.16,851.54,2480.72,723.28,7029.89,Papeto'ai,SW,Reef crest,Hauru,,,,0.009904297198,0.02329413656,0.01006196251,0.01285568408,0.02862311557,0.003068416109,0.7826858885,1.105998379,1.079795488,1.788268412
id_1128,106,2022,2022-April,NA,0.599936196,26.94852484,44.92,0.19,0.82,0.53,1.54,4/9/2022,13:10:00,-17.51944682,-149.9170567,619.01,476.06,2401.58,371.72,6910.87,Papeto'ai,SW,Mid lagoon,Hauru,,,,0.009430545852,0.03098453707,0.007640756431,0.01248286607,0.03481524327,0.02143962719,0.6120995281,0.580658509,0.8737060772,2.379479456
id_1129,107,2022,2022-April,NA,0.6725326,26.56145375,39.49,0.17,0.88,0.6,1.25,4/9/2022,13:36:00,-17.51885715,-149.9132726,1021.92,82.89,2359.12,110.06,6877.48,Papeto'ai,SW,Fringing reef,Hauru,,,,0.007653038469,0.02102492536,0.005741501585,0.01017424551,0.09596016121,0.07343459731,0.5643171848,0.3776570586,1.425203228,1.948041314
id_1130,108,2022,2022-April,NA,0.578788906,29.98425178,51.81,0.16,0.68,0.27,1.13,4/8/2022,13:15:00,-17.51272805,-149.9225916,258.82,785.58,3303.05,909.58,6321.8,Papeto'ai,SW,Reef crest,Hauru,,,,0.005220475476,0.01923422953,0.004211646826,0.006638941788,0.01495623717,0,0.6343852621,0.7875408632,0.9043095965,1.43194657
id_1131,109,2022,2022-April,NA,0.623564107,29.1372198,46.73,0.15,0.64,0.32,1.81,4/8/2022,12:45:00,-17.51138762,-149.919454,610.92,455.41,3331.71,695.42,6059.83,Papeto'ai,SW,Mid lagoon,Hauru,,,,0.006795410149,0.02377743658,0.006440835395,0.009325627154,0.02668935185,0.01058906056,0.6906597581,0.8097647869,0.9783251142,2.086537868
id_1132,110,2022,2022-April,NA,0.62182883,29.04143612,46.7,0.15,0.64,0.35,1.28,4/8/2022,12:00:00,-17.51055999,-149.9159157,999.08,71.88,3315.84,573.06,5907.78,Papeto'ai,SW,Fringing reef,Hauru,,,,0.007922095141,0.02566766492,0.00889605507,0.00961945765,0.01449089411,0.002947356632,0.9247979869,1.151761136,1.029287069,1.805912621
id_1133,111,2022,2022-April,NA,0.463522893,29.44354162,63.52,0.12,0.66,0.35,1.81,4/8/2022,15:30:00,-17.50318299,-149.9240371,263.63,861.28,3764.12,1683.01,5522.33,Papeto'ai,SW,Reef crest,Hauru,,,,0.01061945127,0.02997093343,0.009836057971,0.01458794962,0.02940575062,0.006662598995,0.6742591129,0.7632002693,0.8601346845,1.87335961
id_1134,112,2022,2022-April,NA,0.524731786,28.99701713,55.26,0.17,0.64,0.75,1.84,4/8/2022,15:00:00,-17.50348139,-149.920637,663.37,500.28,3515.03,1483.32,5315.06,Papeto'ai,SW,Mid lagoon,Hauru,,,,0.006738479844,0.0204977857,0.006644554039,0.007606704098,0.01554039954,0.008648329545,0.8735128845,1.081942567,1.0948057,1.838517736
id_1135,113,2022,2022-April,NA,0.588333752,27.62087718,46.95,0.13,0.97,0.91,1.61,4/8/2022,14:30:00,-17.50287202,-149.91747,910.78,165.35,3309.62,1444.42,5106.02,Papeto'ai,SW,Fringing reef,Hauru,,,,0.01129432842,0.02259388089,0.01184683885,0.01239194007,0.0225767817,0.01013082524,0.9560116318,1.418586291,0.9779843801,1.514907739
id_1136,114,2022,2022-April,NA,0.481957446,29.11656849,60.41,0.17,0.6,0.47,1.61,4/9/2022,15:42:00,-17.4954558,-149.9235728,232.78,958.34,3218.99,2430.03,5024.24,Papeto'ai,SW,Reef crest,Hauru,,,,0.00871519481,0.03730447364,0.009371118344,0.01093475906,0.05130789217,0.02800894508,0.8570027282,0.6699082447,1.107111056,2.010703578
id_1137,115,2022,2022-April,NA,0.455307466,28.47061334,62.53,0.17,0.71,0.84,4.55,4/9/2022,15:11:00,-17.49504173,-149.9197109,520.51,588.05,2829.94,2350.51,4633.42,Papeto'ai,SW,Mid lagoon,Hauru,,,,0.00787754877,0.02406442308,0.008825223403,0.008712113343,0.01397311657,0.01086326661,1.012983079,1.189754847,0.9420709903,1.56013654
id_1138,116,2022,2022-April,NA,0.550640135,28.88620027,52.46,0.13,0.7,0.79,1.58,4/8/2022,16:00:00,-17.49474971,-149.9146039,956.68,76.23,2351.61,2053.03,4146.16,Papeto'ai,SW,Fringing reef,Hauru,,,,0.009104455033,0.02345863366,0.009597905617,0.01096974576,0.01982742155,0.02178081559,0.8749433056,1.311440332,1.072612388,1.870507943
id_1139,117,2022,2022-April,NA,0.648865085,26.94746562,41.53,0.19,0.7,0.5,1.61,4/16/2022,9:10:00,-17.49064844,-149.9111011,700.66,245.27,1793.13,1485.53,3614.27,Papeto'ai,N,Fringing reef,Hauru,,,,0.009277491997,0.03418471428,0.008447211349,0.01603465561,0.02890145734,0.02898679494,0.5268096524,0.707516275,0.8956870831,2.555227531
id_1140,118,2022,2022-April,NA,0.556746052,26.83644911,48.2,0.16,0.69,0.77,1.59,4/16/2022,10:30:00,-17.48914783,-149.9067514,571.25,164.06,1301.02,1001.98,3141.51,Papeto'ai,N,Fringing reef,Hauru,,,,0.0132150106,0.03637473254,0.01575067339,0.01558225546,0.04197156118,0.02359055942,1.010808315,0.8332073621,0.9896277287,1.830512236
id_1141,119,2022,2022-April,NA,0.521954376,27.64954497,52.97,0.13,0.73,0.7,1.97,4/16/2022,9:45:00,-17.48591677,-149.9077934,208.64,515.85,1318.34,1117.25,3301.52,Papeto'ai,N,Reef crest,Hauru,,,,0.00485160447,0.02333170083,0.004503578407,0.006190189242,0.00064672293,0,0.7275348508,1.547655238,0.7861743483,1.446937749
id_1142,120,2022,2022-April,NA,0.601965823,26.69617078,44.35,0.1,0.66,0.3,1.18,4/16/2022,11:00:00,-17.48790848,-149.9022525,462.37,334.59,809.34,513.05,2684.16,Papeto'ai,N,Mid lagoon,Hauru,,,,0.005755872638,0.027131659,0.005730335416,0.007325813481,0.01121356939,0.01375284966,0.7822114814,0.9520797319,1.075333348,2.109534907
id_1143,121,2022,2022-April,NA,0.498978856,26.52764736,53.16,0.13,0.61,0.55,0.97,4/16/2022,11:35:00,-17.48853084,-149.8968575,567.42,271.39,461.25,71.48,2105.03,Papeto'ai,N,Fringing reef,Hauru,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
id_1144,123,2022,2022-April,NA,0.507426312,29.54051989,58.22,0.15,0.64,0.97,1.13,4/12/2022,15:26:00,-17.48842556,-149.8921487,589.92,246.37,498.76,204.62,1620.02,Papeto'ai,N,Fringing reef,Papetoai,,,,0.01148773658,0.1072696445,0.01130777968,0.0162081704,0.03675863123,0.01800470125,0.6976592302,0.5197130038,0.8155080038,2.357869288
id_1145,126,2022,2022-April,NA,0.565732033,29.12156975,51.48,0.07,1.12,0.67,0.84,4/12/2022,13:23:00,-17.49179923,-149.8794897,1027.4,62.52,1688.39,64.06,236.37,Papeto'ai,N,Fringing reef,Papetoai,,,,0.02589616471,0.04132006735,0.02629628251,0.03184448993,0.04453370183,0.04027200932,0.8257718234,1.261976157,0.8004917644,1.862593042
id_1146,126,2022,2022-April,NA,0.565732033,29.12156975,51.48,0.09,0.68,1,1.87,4/12/2022,13:23:00,-17.49179923,-149.8794897,1027.4,62.52,1688.39,64.06,236.37,Papeto'ai,N,Fringing reef,Papetoai,,,,0.02589616471,0.04132006735,0.02629628251,0.03184448993,0.04453370183,0.04027200932,0.8257718234,1.261976157,0.8004917644,1.862593042
id_1147,127,2022,2022-April,NA,0.463682371,28.88083046,62.29,0.15,0.69,1.01,1.15,4/12/2022,12:21:00,-17.4889724,-149.8789846,711.98,332.71,1598.83,149.81,344.49,Papeto'ai,N,Fringing reef,Papetoai,,,,0.01259493198,0.0393148357,0.0125785767,0.0193815296,0.0401093308,0.01790539758,0.6489981421,0.6048549601,0.9371239425,2.030794185
id_1148,128,2022,2022-April,NA,0.433714976,29.0588856,67,0.17,0.79,1.12,1.49,4/12/2022,11:47:00,-17.48683493,-149.8765044,467.62,505.09,1302.48,25.82,505.09,Papeto'ai,N,Fringing reef,Papetoai,,,,0.02156650969,0.053143777,0.02101904431,0.02978009435,0.05545052409,0.04178648691,0.7058085198,0.8882493695,0.8393901849,2.016453192
id_1149,129,2022,2022-April,NA,0.447903706,29.497402,65.86,NA,NA,NA,NA,NA,NA,-17.48972761,-149.8726504,618.38,232.22,930.83,65.99,232.22,Papeto'ai,N,Fringing reef,Papetoai,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
id_1150,130,2022,2022-April,NA,0.607431054,28.25592943,46.52,0.13,0.96,0.93,0.99,4/16/2022,14:25:00,-17.48467089,-149.8742172,178.36,785.64,1132.02,181.12,785.64,Papeto'ai,N,Reef crest,Papetoai,,,,0.01000657241,0.03687787164,0.0110828735,0.01096505744,0.03554943105,0.007870474362,1.010744683,0.6690548586,1.079244112,1.879802405
id_1151,131,2022,2022-April,NA,0.647437133,29.32407446,45.29,0.12,1,0.55,0.44,4/16/2022,15:00:00,-17.48809573,-149.8667564,194.81,590.75,292.46,125.36,590.75,Papeto'ai,N,Reef pass,Papetoai,,,,0.007342656763,0.01881279381,0.008018739572,0.008392242556,0.008003979385,0.003975018995,0.9554942578,1.305832523,0.9160014163,1.798837107
id_1152,132,2022,2022-April,NA,0.567332273,29.10741536,51.31,0.14,0.92,0.97,0.84,4/10/2022,14:29:00,-17.48744111,-149.8709693,312.65,471.46,718.44,75.03,471.46,Papeto'ai,N,Reef crest,Papetoai,,,,0.01238622047,0.03362976906,0.01199120956,0.01867630773,0.04462693596,0.02096810989,0.6420546144,0.6635035996,0.8601922927,2.007419071
id_1153,133,2022,2022-April,NA,0.601605399,28.74031045,47.77,0.12,0.77,0.71,1.2,4/16/2022,12:15:00,-17.49028584,-149.8868992,754.27,111.65,983.86,393.95,1035.51,Papeto'ai,N,Fringing reef,Papetoai,,,,0.008488401137,0.03309254374,0.007732199156,0.01146958726,0.02383777381,0.005302754149,0.6741479863,0.6187038925,0.7998574051,2.093836514
id_1154,134,2022,2022-April,NA,0.518336608,29.40706754,56.73,0.14,0.7,1.05,1.11,4/12/2022,15:57:00,-17.48732954,-149.8870074,434.55,409.14,792.36,489.87,1132.5,Papeto'ai,N,Fringing reef,Papetoai,,,,0.01140969583,0.04478869454,0.01180819911,0.0178121727,0.03319225273,0.01510540251,0.6629286224,0.792069323,0.8821496197,2.228965901
id_1155,135,2022,2022-April,NA,0.680295004,27.92034222,41.04,0.11,0.71,0.74,0.9,4/16/2022,12:50:00,-17.48452814,-149.8861285,127.01,774.32,810.33,704.34,1222.04,Papeto'ai,N,Reef crest,Papetoai,,,,0.01350048255,0.1621279621,0.01549578496,0.02125806145,0.1063689784,0.03430457059,0.7289368787,0.4448866994,1.319782023,1.972597517
id_1156,136,2022,2022-April,NA,0.474839118,29.06034656,61.2,0.12,0.7,0.96,0.94,4/12/2022,14:10:00,-17.48690316,-149.8805744,448.87,564.85,1430.61,430.75,633.57,Papeto'ai,N,Mid lagoon,Papetoai,,,,0.0403736501,0.06011130643,0.03589202769,0.06161524553,0.1652532876,0.08424660403,0.5825186183,0.6216980314,1.005597791,2.117278082
id_1157,137,2022,2022-April,NA,0.61856215,27.6681641,44.73,0.14,0.85,0.75,1,4/16/2022,13:45:00,-17.48379691,-149.8798111,122.05,900.74,1472.11,471.23,901.66,Papeto'ai,N,Reef crest,Papetoai,,,,0.01607913031,0.02372723078,0.01453154204,0.02038732073,0,0,0.712773504,5.49910214,0.7008263952,1.997760331
id_1158,138,2022,2022-April,NA,0.597728723,29.65128408,49.61,0.11,1.01,0.83,1.09,4/12/2022,13:00:00,-17.49209605,-149.8746473,945.32,36.46,1202.92,308.87,36.46,Papeto'ai,N,Fringing reef,Papetoai,,,,0.01396418691,0.03596270264,0.0140196293,0.01977000698,0.02850826752,0.01682777827,0.7091362849,0.7991745093,0.8085296787,1.980993699
id_1159,139,2022,2022-April,NA,0.660541835,28.22846429,42.74,0.14,0.89,0.78,1.72,4/10/2022,9:35:00,-17.49065096,-149.8681188,507.66,284.82,490.05,30.47,284.82,Papeto'ai,N,Fringing reef,Papetoai,,,,0.01908371956,0.04423818402,0.01813188374,0.0253509983,0.03781850212,0.02037453242,0.7152335197,0.7738696777,0.7409501895,2.2903346
id_1160,140,2022,2022-April,NA,0.60824894,26.25564106,43.17,0.14,1.18,1.1,2.41,4/10/2022,13:35:00,-17.49716361,-149.8626436,1201.16,80.17,920.07,10.8,438.05,Papeto'ai,N,Fringing reef,Papetoai,,,,0.01153058211,0.01651699066,0.01245022845,0.01275228622,0.01497416485,0.01061014281,0.9763134417,1.820579368,0.8480351637,1.561760429
id_1161,142,2022,2022-April,NA,0.589540459,28.47981335,48.31,0.18,0.56,0.82,2.72,4/10/2022,12:10:00,-17.49376006,-149.8519205,1047.37,39.96,970.62,21.55,1564.47,Papeto'ai,N,Fringing reef,Pihaena,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
id_1162,143,2022,2022-April,NA,0.591603624,27.66619378,46.76,0.14,0.53,0.64,1.28,4/10/2022,12:50:00,-17.49082932,-149.8544175,630.69,383.06,559.01,109.28,1380.05,Papeto'ai,N,Reef pass,Pihaena,,,,0.01435025748,0.03249414411,0.01223441247,0.01878726356,0.02896828306,0.01485269946,0.6512077949,0.8497840805,0.7405392678,2.03859033
id_1163,144,2022,2022-April,NA,0.554791147,28.49007119,51.35,0.13,0.82,0.7,1.63,4/15/2022,13:45:00,-17.48895002,-149.8550006,441.88,516.89,421.79,193.47,1413.5,Papeto'ai,N,Reef pass,Pihaena,,,,0.02800373101,0.05322653201,0.02803425252,0.0346082922,0.08277245757,0.04847159589,0.8100443775,0.8513319437,0.9466215889,1.877052623
id_1164,144,2022,2022-April,NA,0.554791147,28.49007119,51.35,0.11,1.04,0.75,1.57,4/15/2022,13:45:00,-17.48895002,-149.8550006,441.88,516.89,421.79,193.47,1413.5,Papeto'ai,N,Reef pass,Pihaena,,,,0.02800373101,0.05322653201,0.02803425252,0.0346082922,0.08277245757,0.04847159589,0.8100443775,0.8513319437,0.9466215889,1.877052623
id_1165,145,2022,2022-April,NA,0.533012799,28.88725686,54.2,0.14,3.15,0.93,2.32,4/11/2022,15:11:00,-17.48966591,-149.8494205,940.88,33.79,1016.01,375.22,1924.49,Papeto'ai,N,Fringing reef,Pihaena,,,,0.0155994388,0.09295871784,0.01511236103,0.02005543132,0.05865847335,0.02632300362,0.7535295944,0.6283748629,0.9490740361,1.773480593
id_1166,145,2022,2022-April,NA,0.533012799,28.88725686,54.2,0.13,1.2,1.02,1.68,4/11/2022,15:11:00,-17.48966591,-149.8494205,940.88,33.79,1016.01,375.22,1924.49,Papeto'ai,N,Fringing reef,Pihaena,,,,0.0155994388,0.09295871784,0.01511236103,0.02005543132,0.05865847335,0.02632300362,0.7535295944,0.6283748629,0.9490740361,1.773480593
id_1167,146,2022,2022-April,NA,0.56570281,29.5649699,52.26,0.17,0.5,0.65,0.64,4/11/2022,15:50:00,-17.48545652,-149.8469882,665.63,53.17,1288.2,888.26,2344.91,Papeto'ai,N,Fringing reef,Pihaena,,,,0.01764204434,0.1579369505,0.01819560301,0.02352622809,0.08055812829,0.02606843164,0.7734177761,0.5462977267,1.090933646,1.894260172
id_1168,147,2022,2022-April,NA,0.612862822,29.4650248,48.08,0.14,0.78,0.76,2.03,4/15/2022,15:15:00,-17.48168911,-149.8498651,168.67,571.13,1171.2,1163.13,2323.79,Papeto'ai,N,Reef crest,Pihaena,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
id_1169,148,2022,2022-April,NA,0.646933323,27.49374786,42.5,0.17,0.68,0.99,1.24,4/15/2022,14:45:00,-17.48386731,-149.8490207,423.18,334.91,1131.15,951.56,2249.28,Papeto'ai,N,Mid lagoon,Pihaena,,,,0.006396905111,0.01336626435,0.006595448571,0.005453724797,0,0,1.209347522,4.966750304,0.4943999449,1.650170543
id_1170,149,2022,2022-April,NA,0.675938837,27.71794268,41.01,0.17,0.54,0.72,1.69,4/15/2022,14:13:00,-17.48650493,-149.8520296,498.75,399.49,739.91,596.71,1823.91,Papeto'ai,N,Mid lagoon,Pihaena,,,,0.004604918674,0.002632096184,0.004674613193,0.003813559791,0,0,1.225787309,NA,0,1.676593711
id_1171,150,2022,2022-April,NA,0.517267165,28.28364895,54.68,0.16,0.76,0.84,2.48,4/18/2022,9:30:00,-17.48430225,-149.8420147,772.87,51.09,1664.59,1047.01,2900.04,Papeto'ai,N,Fringing reef,Pihaena,,,,0.01263790439,0.04933779081,0.0123343979,0.01759825889,0,0,0.7008873992,1.546278211,0.6345054758,2.001601688
id_1172,151,2022,2022-April,NA,0.510050788,26.94782649,52.83,0.15,0.72,0.71,1.6,4/15/2022,15:45:00,-17.47821942,-149.8423604,135.98,718.01,1574.46,1338.72,3188.64,Papeto'ai,N,Reef crest,Pihaena,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
id_1173,152,2022,2022-April,NA,0.58656,28.21638298,48.1,0.16,0.78,0.84,1.22,4/15/2022,16:15:00,-17.48009529,-149.8422762,339.71,516.16,1575.44,1210.56,3078.71,Papeto'ai,N,Mid lagoon,Pihaena,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
id_1174,153,2022,2022-April,NA,0.519930012,30.17818412,58.04,0.15,0.73,0.7,0.58,4/18/2022,10:55:00,-17.4784169,-149.8339808,184.54,770.53,683.74,650.03,3439.4,Paopao,N,Reef crest,Pihaena,,,,0.01456508958,0.1315765273,0.01529842771,0.01846413874,0,0,0.8285481344,1.141588087,0.4841910232,1.851854247
id_1175,154,2022,2022-April,NA,0.556846514,27.31403821,49.05,0.17,0.7,0.73,0.57,4/18/2022,10:15:00,-17.4797321,-149.8365316,368.44,589.72,959.95,691.97,3538.12,Paopao,N,Mid lagoon,Pihaena,,,,0.01304558253,0.1003745304,0.01218302515,0.0160403457,0,0,0.759523852,1.054327398,0.4201438991,2.074272991
id_1176,155,2022,2022-April,NA,0.50117224,28.32290904,56.51,0.15,0.58,0.68,1.59,4/11/2022,14:37:00,-17.48486702,-149.8347928,885.61,67.61,1030.67,350.65,3171.26,Paopao,N,Fringing reef,Pihaena,,,,0.007501236844,0.02291458715,0.007642203459,0.008708026555,0.01478028517,0.01238533627,0.8776045193,1.233032623,0.9643765212,1.855411389
id_1177,156,2022,2022-April,NA,NA,NA,NA,0.17,0.76,0.8,1.21,4/11/2022,13:11:00,-17.48502921,-149.8312727,843.02,44.33,787.09,19.34,2786.91,Paopao,N,Fringing reef,Pihaena,,,,0.007576032213,0.02095982591,0.006721453671,0.008778555979,0.02203521947,0.02075017108,0.7656673475,0.8689838817,1.035390511,1.898261003
id_1178,157,2022,2022-April,NA,0.573106383,27.34450638,47.71,0.14,0.84,1,2.6,4/18/2022,11:35:00,-17.48115082,-149.8301379,386.38,411.26,386.96,235.21,2947.43,Paopao,N,Mid lagoon,Pihaena,,,,0.01162068452,0.04069435031,0.01790111252,0.0146602395,0,0,1.221065489,6.311800094,0.2450642801,1.889992821
id_1179,158,2022,2022-April,NA,0.455914937,28.06238288,61.55,0.17,0.67,0.75,1.34,4/11/2022,14:00:00,-17.48467013,-149.8275155,796.48,134.83,612.32,21.74,2472.07,Paopao,N,Fringing reef,Pihaena,,,,0.03012408462,0.05732828248,0.02427780321,0.04288284575,0.1151464065,0.05268801381,0.5661425399,0.5344526764,1.025524186,2.154250997
id_1180,159,2022,2022-April,NA,0.544053861,29.58979773,54.39,0.13,0.82,0.3,-0.01,4/6/2022,16:18:00,-17.48655573,-149.8250571,1077.61,228.23,845.99,9.6,2221.93,Paopao,N,Fringing reef,Pihaena,,,,0.009305368895,0.05583873209,0.007659315251,0.01245597829,0.02805731535,0.02194189385,0.6149107741,0.4060100106,0.7271498606,2.411720407
id_1181,160,2022,2022-April,NA,0.594975717,27.79269674,46.71,0.15,0.65,0.81,0.53,4/11/2022,12:37:00,-17.48204526,-149.8262099,583.21,444.89,331.85,44.61,2733.55,Paopao,N,Reef pass,Pihaena,,,,0.03010947825,0.04829177441,0.02702764787,0.04151705142,0.1262067249,0.06104572822,0.6510011415,0.6163258979,1.016071212,1.945872083
id_1182,161,2022,2022-April,NA,0.506446452,28.64774484,56.57,0.11,0.38,0.63,1.55,4/6/2022,10:18:00,-17.47370895,-149.7768527,228.29,87.43,402.08,362.85,2167.13,Maharepa,N,Fringing reef,Maharepa,,,,0.01477366757,0.07225038241,0.01273407059,0.02054362868,0.1576536127,0.08724491756,0.6198549823,0.3588047809,1.214546872,2.162387434
id_1183,162,2022,2022-April,NA,0.572422406,27.22889787,47.57,0.14,0.79,1,1.2,4/6/2022,10:52:00,-17.47599625,-149.780356,511.07,67.59,471.09,309.28,1736.89,Maharepa,N,Fringing reef,Maharepa,,,,0.01619405474,0.0250728473,0.01450108872,0.02513150369,0.02713190515,0.001101585074,0.5770083994,0.9141857758,0.722892748,1.880473326
id_1184,163,2022,2022-April,NA,0.599297099,27.81489682,46.41,0.14,0.66,0.31,0.16,4/6/2022,12:25:00,-17.47785238,-149.7866539,757.46,32.28,927.34,822.99,1041.41,Maharepa,N,Fringing reef,Maharepa,,,,0.01211638379,0.03147589641,0.009358019488,0.01752958169,0.03044552321,0.008547285531,0.5338415745,0.6509267704,0.6926055759,1.989153276
